family,subfamily_sci,subfamily_common,sciName,comName,BAMONA,date.observed,number,observer,year,month,day,location,source,image
Nymphalidae,Nymphalinae,True Brush-foots,Chlosyne nycteis,Silvery Checkerspot,https://www.butterfliesandmoths.org/species/Chlosyne-nycteis,7/10/2015,1,laura hamon,2015,7,10,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Papilio glaucus,Eastern Tiger Swallowtail,https://www.butterfliesandmoths.org/species/Papilio-glaucus,7/10/2015,1,laura hamon,2015,7,10,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Battus philenor,Pipevine Swallowtail,https://www.butterfliesandmoths.org/species/Battus-philenor,7/10/2015,1,laura hamon,2015,7,10,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Lycaenidae ,Theclinae,Hairstreaks,Strymon melinus,Gray Hairstreak,https://www.butterfliesandmoths.org/species/Strymon-melinus,7/17/2015,1,laura hamon,2015,7,17,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Lycaenidae ,Polyommatinae,Blues,Celastrina neglecta,Summer Azure,https://www.butterfliesandmoths.org/species/Celastrina-neglecta,7/17/2015,1,laura hamon,2015,7,17,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Junonia coenia,Common Buckeye,https://www.butterfliesandmoths.org/species/Junonia-coenia,7/17/2015,1,laura hamon,2015,7,17,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Polygonia comma,Eastern Comma,https://www.butterfliesandmoths.org/species/Polygonia-comma,7/17/2015,1,laura hamon,2015,7,17,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Polygonia interrogationis,Question Mark,https://www.butterfliesandmoths.org/species/Polygonia-interrogationis,7/17/2015,1,laura hamon,2015,7,17,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Vanessa atalanta,Red Admiral,https://www.butterfliesandmoths.org/species/Vanessa-atalanta,7/17/2015,16,laura hamon,2015,7,17,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Battus philenor,Pipevine Swallowtail,https://www.butterfliesandmoths.org/species/Battus-philenor,7/17/2015,1,laura hamon,2015,7,17,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Epargyreus clarus,Silver-spotted Skipper,https://www.butterfliesandmoths.org/species/Epargyreus-clarus,7/21/2015,1,laura hamon,2015,7,21,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Satyrinae,Satyrs,Hermeuptychia sosybius,Carolina Satyr,https://www.butterfliesandmoths.org/species/Hermeuptychia-sosybius,7/21/2015,1,laura hamon,2015,7,21,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Junonia coenia,Common Buckeye,https://www.butterfliesandmoths.org/species/Junonia-coenia,7/21/2015,1,laura hamon,2015,7,21,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Satyrinae,Satyrs,Enodia anthedon,Northern Pearly-eye,https://www.butterfliesandmoths.org/species/Enodia-anthedon,7/21/2015,4,laura hamon,2015,7,21,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Phyciodes tharos,Pearl Crescent,https://www.butterfliesandmoths.org/species/Phyciodes-tharos,7/21/2015,1,laura hamon,2015,7,21,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Vanessa atalanta,Red Admiral,https://www.butterfliesandmoths.org/species/Vanessa-atalanta,7/21/2015,17,laura hamon,2015,7,21,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Battus philenor,Pipevine Swallowtail,https://www.butterfliesandmoths.org/species/Battus-philenor,7/21/2015,1,laura hamon,2015,7,21,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Hylephila phyleus,Fiery Skipper,https://www.butterfliesandmoths.org/species/Hylephila-phyleus,7/24/2015,1,laura hamon,2015,7,24,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Erynnis horatius,Horace's Duskywing,https://www.butterfliesandmoths.org/species/Erynnis-horatius,7/24/2015,1,laura hamon,2015,7,24,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Pompeius verna,Little Glassywing,https://www.butterfliesandmoths.org/species/Pompeius-verna,7/24/2015,1,laura hamon,2015,7,24,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Epargyreus clarus,Silver-spotted Skipper,https://www.butterfliesandmoths.org/species/Epargyreus-clarus,7/24/2015,5,laura hamon,2015,7,24,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Junonia coenia,Common Buckeye,https://www.butterfliesandmoths.org/species/Junonia-coenia,7/24/2015,6,laura hamon,2015,7,24,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Nymphalis antiopa,Mourning Cloak,https://www.butterfliesandmoths.org/species/Nymphalis-antiopa,7/24/2015,1,laura hamon,2015,7,24,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Vanessa atalanta,Red Admiral,https://www.butterfliesandmoths.org/species/Vanessa-atalanta,7/24/2015,16,laura hamon,2015,7,24,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Papilio glaucus,Eastern Tiger Swallowtail,https://www.butterfliesandmoths.org/species/Papilio-glaucus,7/24/2015,2,laura hamon,2015,7,24,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Eurytides marcellus,Zebra Swallowtail,https://www.butterfliesandmoths.org/species/Eurytides-marcellus,7/24/2015,1,laura hamon,2015,7,24,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Junonia coenia,Common Buckeye,https://www.butterfliesandmoths.org/species/Junonia-coenia,7/25/2015,2,Samuel Jolly,2015,7,25,mf,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Polygonia comma,Eastern Comma,https://www.butterfliesandmoths.org/species/Polygonia-comma,7/25/2015,1,Samuel Jolly,2015,7,25,mf,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Vanessa atalanta,Red Admiral,https://www.butterfliesandmoths.org/species/Vanessa-atalanta,7/25/2015,20,Samuel Jolly,2015,7,25,mf,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Satyrinae,Satyrs,Enodia portlandia,Southern Pearly-eye,https://www.butterfliesandmoths.org/species/Enodia-portlandia,7/25/2015,2,Samuel Jolly,2015,7,25,mf,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Papilio glaucus,Eastern Tiger Swallowtail,https://www.butterfliesandmoths.org/species/Papilio-glaucus,7/25/2015,1,Samuel Jolly,2015,7,25,mf,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Eurytides marcellus,Zebra Swallowtail,https://www.butterfliesandmoths.org/species/Eurytides-marcellus,7/25/2015,1,Samuel Jolly,2015,7,25,mf,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Pieridae,Coliandinae,Sulphurs,Phoebis sennae,Cloudless Sulphur,https://www.butterfliesandmoths.org/species/Phoebis-sennae,7/25/2015,1,Samuel Jolly,2015,7,25,mf,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Pieridae,Coliandinae,Sulphurs,Abaeis nicippe,Sleepy Orange,https://www.butterfliesandmoths.org/species/Abaeis-nicippe,7/25/2015,2,Samuel Jolly,2015,7,25,mf,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Erynnis horatius,Horace's Duskywing,https://www.butterfliesandmoths.org/species/Erynnis-horatius,7/31/2015,1,laura hamon,2015,7,31,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Satyrinae,Satyrs,Hermeuptychia sosybius,Carolina Satyr,https://www.butterfliesandmoths.org/species/Hermeuptychia-sosybius,7/31/2015,1,laura hamon,2015,7,31,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Junonia coenia,Common Buckeye,https://www.butterfliesandmoths.org/species/Junonia-coenia,7/31/2015,1,laura hamon,2015,7,31,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Polygonia comma,Eastern Comma,https://www.butterfliesandmoths.org/species/Polygonia-comma,7/31/2015,1,laura hamon,2015,7,31,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Phyciodes tharos,Pearl Crescent,https://www.butterfliesandmoths.org/species/Phyciodes-tharos,7/31/2015,1,laura hamon,2015,7,31,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Vanessa atalanta,Red Admiral,https://www.butterfliesandmoths.org/species/Vanessa-atalanta,7/31/2015,6,laura hamon,2015,7,31,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Papilio glaucus,Eastern Tiger Swallowtail,https://www.butterfliesandmoths.org/species/Papilio-glaucus,7/31/2015,2,laura hamon,2015,7,31,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Eurytides marcellus,Zebra Swallowtail,https://www.butterfliesandmoths.org/species/Eurytides-marcellus,7/31/2015,1,laura hamon,2015,7,31,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Pieridae,Coliandinae,Sulphurs,Phoebis sennae,Cloudless Sulphur,https://www.butterfliesandmoths.org/species/Phoebis-sennae,7/31/2015,3,laura hamon,2015,7,31,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Pieridae,Coliandinae,Sulphurs,Abaeis nicippe,Sleepy Orange,https://www.butterfliesandmoths.org/species/Abaeis-nicippe,7/31/2015,2,laura hamon,2015,7,31,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Lerema accius,Clouded Skipper,https://www.butterfliesandmoths.org/species/Lerema-accius,8/6/2015,2,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Anatrytone logan,Delaware Skipper,https://www.butterfliesandmoths.org/species/Anatrytone-logan,8/6/2015,3,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Euphyes vestris,Dun Skipper,https://www.butterfliesandmoths.org/species/Euphyes-vestris,8/6/2015,1,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Hylephila phyleus,Fiery Skipper,https://www.butterfliesandmoths.org/species/Hylephila-phyleus,8/6/2015,4,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Achalarus lyciades,Hoary Edge,https://www.butterfliesandmoths.org/species/Achalarus-lyciades,8/6/2015,1,D. Pugh,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Erynnis horatius,Horace's Duskywing,https://www.butterfliesandmoths.org/species/Erynnis-horatius,8/6/2015,4,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Pompeius verna,Little Glassywing,https://www.butterfliesandmoths.org/species/Pompeius-verna,8/6/2015,18,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Wallengrenia egeremet,Northern Broken-dash,https://www.butterfliesandmoths.org/species/Wallengrenia-egeremet,8/6/2015,2,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Panoquina ocola,Ocola Skipper,https://www.butterfliesandmoths.org/species/Panoquina-ocola,8/6/2015,15,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Atalopedes campestris,Sachem,https://www.butterfliesandmoths.org/species/Atalopedes-campestris,8/6/2015,14,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Epargyreus clarus,Silver-spotted Skipper,https://www.butterfliesandmoths.org/species/Epargyreus-clarus,8/6/2015,40,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Wallengrenia otho,Southern Broken-dash,https://www.butterfliesandmoths.org/species/Wallengrenia-otho,8/6/2015,4,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Nastra lherminier,Swarthy Skipper,https://www.butterfliesandmoths.org/species/Nastra-lherminier,8/6/2015,1,D. Pugh,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Erynnis baptisiae,Wild Indigo Duskywing,https://www.butterfliesandmoths.org/species/Erynnis-baptisiae,8/6/2015,2,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Poanes zabulon,Zabulon Skipper,https://www.butterfliesandmoths.org/species/Poanes-zabulon,8/6/2015,5,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Lycaenidae ,Theclinae,Hairstreaks,Strymon melinus,Gray Hairstreak,https://www.butterfliesandmoths.org/species/Strymon-melinus,8/6/2015,1,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Vanessa virginiensis,American Lady,https://www.butterfliesandmoths.org/species/Vanessa-virginiensis,8/6/2015,3,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Phyciodes tharos,Pearl Crescent,https://www.butterfliesandmoths.org/species/Phyciodes-tharos,8/6/2015,14,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Papilio glaucus,Eastern Tiger Swallowtail,https://www.butterfliesandmoths.org/species/Papilio-glaucus,8/6/2015,50,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Papilio troilus,Spicebush Swallowtail,https://www.butterfliesandmoths.org/species/Papilio-troilus,8/6/2015,3,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Pieridae,Coliandinae,Sulphurs,Abaeis nicippe,Sleepy Orange,https://www.butterfliesandmoths.org/species/Abaeis-nicippe,8/6/2015,2,B. Bockhahn,2015,8,6,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Ancyloxypha numitor,Least Skipper,https://www.butterfliesandmoths.org/species/Ancyloxypha-numitor,8/8/2015,1,laura hamon,2015,8,8,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Satyrinae,Satyrs,Hermeuptychia sosybius,Carolina Satyr,https://www.butterfliesandmoths.org/species/Hermeuptychia-sosybius,8/8/2015,4,laura hamon,2015,8,8,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Junonia coenia,Common Buckeye,https://www.butterfliesandmoths.org/species/Junonia-coenia,8/8/2015,1,laura hamon,2015,8,8,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Vanessa atalanta,Red Admiral,https://www.butterfliesandmoths.org/species/Vanessa-atalanta,8/8/2015,2,laura hamon,2015,8,8,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Papilionidae,Papilioninae,Swallowtails,Papilio glaucus,Eastern Tiger Swallowtail,https://www.butterfliesandmoths.org/species/Papilio-glaucus,8/8/2015,1,laura hamon,2015,8,8,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Pieridae,Coliandinae,Sulphurs,Phoebis sennae,Cloudless Sulphur,https://www.butterfliesandmoths.org/species/Phoebis-sennae,8/8/2015,1,laura hamon,2015,8,8,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Lerema accius,Clouded Skipper,https://www.butterfliesandmoths.org/species/Lerema-accius,8/8/2015,1,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Anatrytone logan,Delaware Skipper,https://www.butterfliesandmoths.org/species/Anatrytone-logan,8/8/2015,5,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Euphyes vestris,Dun Skipper,https://www.butterfliesandmoths.org/species/Euphyes-vestris,8/8/2015,2,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Hylephila phyleus,Fiery Skipper,https://www.butterfliesandmoths.org/species/Hylephila-phyleus,8/8/2015,2,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Achalarus lyciades,Hoary Edge,https://www.butterfliesandmoths.org/species/Achalarus-lyciades,8/8/2015,1,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Erynnis horatius,Horace's Duskywing,https://www.butterfliesandmoths.org/species/Erynnis-horatius,8/8/2015,2,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Pompeius verna,Little Glassywing,https://www.butterfliesandmoths.org/species/Pompeius-verna,8/8/2015,6,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Wallengrenia egeremet,Northern Broken-dash,https://www.butterfliesandmoths.org/species/Wallengrenia-egeremet,8/8/2015,1,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Panoquina ocola,Ocola Skipper,https://www.butterfliesandmoths.org/species/Panoquina-ocola,8/8/2015,13,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Atalopedes campestris,Sachem,https://www.butterfliesandmoths.org/species/Atalopedes-campestris,8/8/2015,8,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Epargyreus clarus,Silver-spotted Skipper,https://www.butterfliesandmoths.org/species/Epargyreus-clarus,8/8/2015,50,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Wallengrenia otho,Southern Broken-dash,https://www.butterfliesandmoths.org/species/Wallengrenia-otho,8/8/2015,1,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Erynnis baptisiae,Wild Indigo Duskywing,https://www.butterfliesandmoths.org/species/Erynnis-baptisiae,8/8/2015,3,B. Bockhahn,2015,8,8,bot,legrand,http://www.londonbaystationery.com/Images/butterfly.jpg
